State,District,Market,Commodity,Variety,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,
Telangana,Warangal,Warangal,Cowpea (Lobia/Karamani),Cowpea (W-S),14/09/2022,4012,4012,4012,
Telangana,Warangal,Warangal,Cucumbar(Kheera),Cucumbar,14/09/2022,2600,2800,2700,
Telangana,Warangal,Warangal,Dry Chillies,1st Sort,14/09/2022,17000,22500,19000,
Telangana,Warangal,Warangal,Dry Chillies,2nd Sort,14/09/2022,28000,35000,33000,
Telangana,Warangal,Warangal,Dry Chillies,Talu,14/09/2022,4500,8700,7500,
Telangana,Warangal,Warangal,Field Pea,Field Pea,14/09/2022,3600,4000,3800,
Telangana,Warangal,Warangal,French Beans (Frasbean),French Beans (Frasbean),14/09/2022,5500,6000,5750,
Telangana,Warangal,Warangal,Green Chilli,Green Chilly,14/09/2022,2200,2500,2350,
Telangana,Warangal,Warangal,Green Gram (Moong)(Whole),Local,14/09/2022,6105,6800,6225,
Telangana,Warangal,Warangal,Groundnut,Gungri (With Shell),14/09/2022,3000,6651,5000,
Telangana,Warangal,Warangal,Maize,Local,14/09/2022,2251,2421,2406,
Telangana,Warangal,Warangal,Mousambi(Sweet Lime),Mousambi,14/09/2022,1600,1600,1600,
Telangana,Warangal,Warangal,Potato,Potato,14/09/2022,2200,2500,2350,
Telangana,Warangal,Warangal,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,4500,5000,4750,
Telangana,Warangal,Warangal,Sesamum(Sesame Gingelly Til),White,14/09/2022,11412,11633,11602,
Telangana,Warangal,Warangal,Sunflower,Local,14/09/2022,4333,4333,4333,
Telangana,Warangal,Warangal,Tomato,Tomato,14/09/2022,2800,3000,2900,
Telangana,Warangal,Warangal,Turmeric,Bulb,14/09/2022,4200,5800,4800,
Telangana,Warangal,Warangal,Turmeric,Finger,14/09/2022,4600,6200,5200,
Tripura,Dhalai,Chowmanu,Bhindi(Ladies Finger),Bhindi,14/09/2022,4000,5000,4500,
Tripura,Dhalai,Chowmanu,Colacasia,Other,14/09/2022,4000,5000,4500,
Tripura,Dhalai,Chowmanu,Green Chilli,Green Chilly,14/09/2022,8000,9000,8500,
Tripura,Dhalai,Masli,Bitter gourd,Bitter Gourd,14/09/2022,4000,5000,4500,
Tripura,Dhalai,Masli,Brinjal,Round/Long,14/09/2022,1500,2000,1700,
Tripura,Dhalai,Masli,Cock,Boiler/Firm(White),14/09/2022,300,400,350,
Tripura,Dhalai,Masli,Green Chilli,Green Chilly,14/09/2022,7000,8000,7500,
Tripura,Dhalai,Masli,Potato,Desi,14/09/2022,2500,3000,2700,
Tripura,Dhalai,Masli,Rice,1009 Kar,14/09/2022,2000,3000,2500,
Tripura,Dhalai,Masli,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,4000,5000,4500,
Tripura,Gomati,Silachhari,Green Chilli,Other,14/09/2022,18000,20000,19000,
Tripura,Gomati,Silachhari,Onion,Nasik,14/09/2022,3000,4000,3500,
Tripura,Gomati,Silachhari,Potato,Other,14/09/2022,3500,4500,4000,
Tripura,Gomati,Silachhari,Rice,Masuri,14/09/2022,2500,3000,2700,
Tripura,Khowai,Teliamura,Banana,Champa,14/09/2022,4500,4800,4600,
Tripura,Khowai,Teliamura,Bhindi(Ladies Finger),Bhindi,14/09/2022,4000,4300,4200,
Tripura,Khowai,Teliamura,Bitter gourd,Bitter Gourd,14/09/2022,3500,3700,3600,
Tripura,Khowai,Teliamura,Brinjal,Round/Long,14/09/2022,3700,4000,3800,
Tripura,Khowai,Teliamura,Colacasia,Colacasia,14/09/2022,2500,2800,2600,
Tripura,Khowai,Teliamura,Cowpea(Veg),Cowpea (Veg),14/09/2022,3200,3500,3300,
Tripura,Khowai,Teliamura,Cucumbar(Kheera),Cucumbar,14/09/2022,4500,4800,4600,
Tripura,Khowai,Teliamura,Fish,Katla(Big),14/09/2022,26000,26300,26200,
Tripura,Khowai,Teliamura,Fish,Rahu(Andhra),14/09/2022,16500,16800,16600,
Tripura,Khowai,Teliamura,Ginger(Green),Green Ginger,14/09/2022,4700,5000,4800,
Tripura,Khowai,Teliamura,Green Chilli,Green Chilly,14/09/2022,11800,12200,12000,
Tripura,Khowai,Teliamura,Kartali (Kantola),Kartali (Kantola),14/09/2022,3800,4200,4000,
Tripura,Khowai,Teliamura,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3500,3800,3600,
Tripura,Khowai,Teliamura,Potato,Jalander,14/09/2022,2100,2250,2200,
Tripura,Khowai,Teliamura,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,3500,3800,3600,
Tripura,Khowai,Teliamura,Snakeguard,Snakeguard,14/09/2022,2200,2500,2300,
Tripura,Khowai,Teliamura,Sweet Pumpkin,Sweet Pumpkin,14/09/2022,3800,4100,4000,
Tripura,Khowai,Teliamura,Tomato,Hybrid,14/09/2022,4700,5000,4800,
Tripura,North Tripura,Dasda,Brinjal,Round/Long,14/09/2022,3400,4000,3700,
Tripura,North Tripura,Dasda,Green Chilli,Green Chilly,14/09/2022,17800,19000,18400,
Tripura,North Tripura,Dasda,Onion,Onion,14/09/2022,2500,3000,2750,
Tripura,North Tripura,Dasda,Potato,Potato,14/09/2022,2500,3000,2750,
Tripura,North Tripura,Dasda,Rice,Masuri,14/09/2022,2500,2700,2600,
Tripura,North Tripura,Dasda,Tomato,Hybrid,14/09/2022,4900,5500,5200,
Tripura,Sepahijala,Bishalgarh,Bhindi(Ladies Finger),Bhindi,14/09/2022,4500,5000,4800,
Tripura,Sepahijala,Bishalgarh,Bitter gourd,Other,14/09/2022,4500,5000,4800,
Tripura,Sepahijala,Bishalgarh,Brinjal,Round/Long,14/09/2022,3000,3500,3300,
Tripura,Sepahijala,Bishalgarh,Cabbage,Other,14/09/2022,3500,4000,3800,
Tripura,Sepahijala,Bishalgarh,Cowpea(Veg),Other,14/09/2022,3500,4000,3800,
Tripura,Sepahijala,Bishalgarh,Cucumbar(Kheera),Cucumbar,14/09/2022,3500,4000,3800,
Tripura,Sepahijala,Bishalgarh,Green Chilli,Green Chilly,14/09/2022,9500,10000,9800,
Tripura,Sepahijala,Bishalgarh,Onion,Nasik,14/09/2022,2500,3000,2800,
Tripura,Sepahijala,Bishalgarh,Papaya (Raw),Papaya (Raw),14/09/2022,1500,2000,1800,
Tripura,Sepahijala,Bishalgarh,Potato,Jalander,14/09/2022,2500,3000,2800,
Tripura,Sepahijala,Bishalgarh,Ridgeguard(Tori),Other,14/09/2022,3500,4000,3800,
Tripura,Sepahijala,Bishalgarh,Tomato,Hybrid,14/09/2022,5500,6000,5800,
Tripura,Sepahijala,Boxonagar,Banana - Green,Banana - Green,14/09/2022,4000,6000,5000,
Tripura,Sepahijala,Boxonagar,Bitter gourd,Bitter Gourd,14/09/2022,5600,6000,5800,
Tripura,Sepahijala,Boxonagar,Brinjal,Round/Long,14/09/2022,2600,3000,2800,
Tripura,Sepahijala,Boxonagar,Cabbage,Cabbage,14/09/2022,4000,4200,4100,
Tripura,Sepahijala,Boxonagar,Cock,Boiler/Firm(White),14/09/2022,240,280,260,
Tripura,Sepahijala,Boxonagar,Cucumbar(Kheera),Cucumbar,14/09/2022,3200,3600,3400,
Tripura,Sepahijala,Boxonagar,Fish,Katla(Big),14/09/2022,30000,35000,32000,
Tripura,Sepahijala,Boxonagar,Fish,Rahu(Local),14/09/2022,24000,26000,25000,
Tripura,Sepahijala,Boxonagar,Ginger(Green),Green Ginger,14/09/2022,5000,6500,6000,
Tripura,Sepahijala,Boxonagar,Green Chilli,Green Chilly,14/09/2022,11000,15000,13000,
Tripura,Sepahijala,Boxonagar,Pointed gourd (Parval),Other,14/09/2022,3200,3600,3400,
Tripura,Sepahijala,Boxonagar,Potato,Other,14/09/2022,2400,2600,2500,
Tripura,Sepahijala,Boxonagar,Tomato,Hybrid,14/09/2022,4400,4800,4600,
Tripura,Sepahijala,Jumpuijala,Brinjal,Round/Long,14/09/2022,2000,2500,2200,
Tripura,Sepahijala,Jumpuijala,Green Chilli,Green Chilly,14/09/2022,12000,15000,13000,
Tripura,Sepahijala,Jumpuijala,Onion,Other,14/09/2022,3000,3300,3200,
Tripura,Sepahijala,Jumpuijala,Potato,Jalander,14/09/2022,3000,3400,3200,
Tripura,Sepahijala,Jumpuijala,Rice,Other,14/09/2022,2600,3000,2700,
Tripura,Sepahijala,Jumpuijala,Tomato,Other,14/09/2022,4800,5200,5000,
Tripura,Sepahijala,Sonamura,Banana - Green,Banana - Green,14/09/2022,4000,6000,5000,
Tripura,Sepahijala,Sonamura,Bhindi(Ladies Finger),Bhindi,14/09/2022,3200,3500,3400,
Tripura,Sepahijala,Sonamura,Bitter gourd,Bitter Gourd,14/09/2022,5500,5700,5600,
Tripura,Sepahijala,Sonamura,Brinjal,Round/Long,14/09/2022,2400,2600,2500,
Tripura,Sepahijala,Sonamura,Cabbage,Cabbage,14/09/2022,4000,4200,4100,
Tripura,Sepahijala,Sonamura,Cauliflower,Cauliflower,14/09/2022,7500,9000,8000,
Tripura,Sepahijala,Sonamura,Cock,Boiler/Firm(White),14/09/2022,240,270,260,
Tripura,Sepahijala,Sonamura,Cucumbar(Kheera),Cucumbar,14/09/2022,3200,3500,3400,
Tripura,Sepahijala,Sonamura,Fish,Katla(Big),14/09/2022,32000,35000,34000,
Tripura,Sepahijala,Sonamura,Fish,Rahu(Local),14/09/2022,24000,26000,25000,
Tripura,Sepahijala,Sonamura,Ginger(Green),Green Ginger,14/09/2022,4500,6000,5500,
Tripura,Sepahijala,Sonamura,Goat,Goat,14/09/2022,3000,4500,3500,
Tripura,Sepahijala,Sonamura,Green Chilli,Green Chilly,14/09/2022,10000,15000,12000,
Tripura,Sepahijala,Sonamura,Paddy(Dhan)(Common),Fine,14/09/2022,2210,2230,2220,
Tripura,Sepahijala,Sonamura,Paddy(Dhan)(Common),Masuri,14/09/2022,1480,1490,1485,
Tripura,Sepahijala,Sonamura,Paddy(Dhan)(Common),Paddy Coarse,14/09/2022,1465,1475,1470,
Tripura,Sepahijala,Sonamura,Papaya (Raw),Papaya (Raw),14/09/2022,1100,1300,1200,
Tripura,Sepahijala,Sonamura,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,3200,3600,3400,
Tripura,Sepahijala,Sonamura,Potato,Local,14/09/2022,2500,2600,2550,
Tripura,Sepahijala,Sonamura,Rice,Coarse,14/09/2022,2950,2960,2955,
Tripura,Sepahijala,Sonamura,Rice,Fine,14/09/2022,4340,4370,4360,
Tripura,Sepahijala,Sonamura,Rice,Masuri,14/09/2022,2980,3000,2990,
Tripura,Sepahijala,Sonamura,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,3500,3900,3700,
Tripura,Sepahijala,Sonamura,Tomato,Hybrid,14/09/2022,4500,4700,4600,
Tripura,South District,Barpathari,Brinjal,Round/Long,14/09/2022,3300,3500,3400,
Tripura,South District,Barpathari,Colacasia,Colacasia,14/09/2022,4300,4500,4400,
Tripura,South District,Barpathari,Cucumbar(Kheera),Cucumbar,14/09/2022,4800,5000,4900,
Tripura,South District,Barpathari,Green Chilli,Green Chilly,14/09/2022,16000,18000,17000,
Tripura,South District,Barpathari,Onion,Other,14/09/2022,2300,2500,2400,
Tripura,South District,Barpathari,Potato,Jyoti,14/09/2022,2300,2500,2400,
Tripura,South District,Kalsi,Bhindi(Ladies Finger),Other,14/09/2022,3000,4000,3500,
Tripura,South District,Kalsi,Bitter gourd,Other,14/09/2022,4000,6000,5000,
Tripura,South District,Kalsi,Brinjal,Other,14/09/2022,4000,6000,5000,
Tripura,South District,Kalsi,Cowpea(Veg),Cowpea (Veg),14/09/2022,2500,4000,3000,
Tripura,South District,Kalsi,Cucumbar(Kheera),Other,14/09/2022,2500,4000,3000,
Tripura,South District,Kalsi,Green Chilli,Other,14/09/2022,16000,20000,19000,
Tripura,South District,Kalsi,Potato,Other,14/09/2022,2500,4000,3500,
Tripura,South District,Kalsi,Rice,Other,14/09/2022,2000,2500,2400,
Tripura,Unokoti,Pabiacherra,Ashgourd,Ashgourd,14/09/2022,1500,1700,1600,
Tripura,Unokoti,Pabiacherra,Banana - Green,Banana - Green,14/09/2022,1800,2000,1900,
Tripura,Unokoti,Pabiacherra,Bhindi(Ladies Finger),Bhindi,14/09/2022,5500,6000,5800,
Tripura,Unokoti,Pabiacherra,Bitter gourd,Bitter Gourd,14/09/2022,6500,7000,6800,
Tripura,Unokoti,Pabiacherra,Brinjal,Round/Long,14/09/2022,3500,4000,3800,
Tripura,Unokoti,Pabiacherra,Cabbage,Cabbage,14/09/2022,2100,2500,2300,
Tripura,Unokoti,Pabiacherra,Colacasia,Colacasia,14/09/2022,2500,3000,2700,
Tripura,Unokoti,Pabiacherra,Cowpea(Veg),Cowpea (Veg),14/09/2022,4500,5000,4700,
Tripura,Unokoti,Pabiacherra,Cucumbar(Kheera),Cucumbar,14/09/2022,3500,4000,3800,
Tripura,Unokoti,Pabiacherra,Ginger(Green),Green Ginger,14/09/2022,5000,5500,5300,
Tripura,Unokoti,Pabiacherra,Green Chilli,Green Chilly,14/09/2022,12000,13000,12500,
Tripura,Unokoti,Pabiacherra,Kartali (Kantola),Kartali (Kantola),14/09/2022,3500,4000,3700,
Tripura,Unokoti,Pabiacherra,Onion,Nasik,14/09/2022,2100,2300,2200,
Tripura,Unokoti,Pabiacherra,Papaya (Raw),Papaya (Raw),14/09/2022,1800,2000,1900,
Tripura,Unokoti,Pabiacherra,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,4500,5000,4800,
Tripura,Unokoti,Pabiacherra,Potato,Jalander,14/09/2022,1900,2300,2100,
Tripura,Unokoti,Pabiacherra,Pumpkin,Pumpkin,14/09/2022,3200,3500,3400,
Tripura,Unokoti,Pabiacherra,Rice,Masuri,14/09/2022,2700,3000,2900,
Tripura,Unokoti,Pabiacherra,Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,4000,4500,4300,
Tripura,Unokoti,Pabiacherra,Tomato,Hybrid,14/09/2022,4000,4500,4300,
Tripura,West District,Champaknagar,Bitter gourd,Bitter Gourd,14/09/2022,5500,6000,5800,
Tripura,West District,Champaknagar,Brinjal,Round/Long,14/09/2022,3400,4000,3700,
Tripura,West District,Champaknagar,Cowpea(Veg),Cowpea (Veg),14/09/2022,4400,5000,4600,
Tripura,West District,Champaknagar,Green Chilli,Green Chilly,14/09/2022,13000,14000,13500,
Tripura,West District,Champaknagar,Kartali (Kantola),Kartali (Kantola),14/09/2022,3500,4000,3800,
Tripura,West District,Champaknagar,Potato,Jalander,14/09/2022,2500,3000,2800,
Uttar Pradesh,Agra,Agra,Apple,Delicious,14/09/2022,6550,6900,6700,
Uttar Pradesh,Agra,Agra,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),14/09/2022,6500,6600,6550,
Uttar Pradesh,Agra,Agra,Arhar Dal(Tur Dal),Arhar Dal(Tur),14/09/2022,9550,9850,9700,
Uttar Pradesh,Agra,Agra,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,2050,2100,2070,
Uttar Pradesh,Agra,Agra,Banana,Banana - Ripe,14/09/2022,2500,2700,2600,
Uttar Pradesh,Agra,Agra,Banana - Green,Banana - Green,14/09/2022,1600,1800,1700,
Uttar Pradesh,Agra,Agra,Barley (Jau),Dara,14/09/2022,2650,2700,2670,
Uttar Pradesh,Agra,Agra,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,14/09/2022,6550,6750,6650,
Uttar Pradesh,Agra,Agra,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5600,5700,5650,
Uttar Pradesh,Agra,Agra,Black Gram (Urd Beans)(Whole),Black Gram (Whole),14/09/2022,7400,7600,7500,
Uttar Pradesh,Agra,Agra,Black Gram Dal (Urd Dal),Black Gram Dal,14/09/2022,9100,9400,9250,
Uttar Pradesh,Agra,Agra,Bottle gourd,Bottle Gourd,14/09/2022,1100,1300,1200,
Uttar Pradesh,Agra,Agra,Brinjal,Round,14/09/2022,1150,1350,1260,
Uttar Pradesh,Agra,Agra,Cabbage,Cabbage,14/09/2022,1800,2000,1900,
Uttar Pradesh,Agra,Agra,Cauliflower,Cauliflower,14/09/2022,2800,3050,2950,
Uttar Pradesh,Agra,Agra,Garlic,Desi,14/09/2022,3400,3650,3500,
Uttar Pradesh,Agra,Agra,Ginger(Green),Green Ginger,14/09/2022,3050,3300,3200,
Uttar Pradesh,Agra,Agra,Green Gram (Moong)(Whole),Green (Whole),14/09/2022,6300,6500,6400,
Uttar Pradesh,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,14/09/2022,8500,8800,8680,
Uttar Pradesh,Agra,Agra,Gur(Jaggery),Red,14/09/2022,3500,3550,3530,
Uttar Pradesh,Agra,Agra,Lemon,Lemon,14/09/2022,4300,4500,4400,
Uttar Pradesh,Agra,Agra,Lentil (Masur)(Whole),Kala Masoor New,14/09/2022,7150,7350,7260,
Uttar Pradesh,Agra,Agra,Maize,Yellow,14/09/2022,2220,2270,2240,
Uttar Pradesh,Agra,Agra,Masur Dal,Masur Dal,14/09/2022,9100,9400,9270,
Uttar Pradesh,Agra,Agra,Mousambi(Sweet Lime),Mousambi,14/09/2022,2600,2900,2750,
Uttar Pradesh,Agra,Agra,Mustard,Sarson(Black),14/09/2022,6200,6500,6340,
Uttar Pradesh,Agra,Agra,Onion,Red,14/09/2022,1150,1450,1300,
Uttar Pradesh,Agra,Agra,Papaya,Papaya,14/09/2022,2650,2900,2780,
Uttar Pradesh,Agra,Agra,Pomegranate,Pomogranate,14/09/2022,5700,6000,5850,
Uttar Pradesh,Agra,Agra,Potato,Desi,14/09/2022,1250,1550,1400,
Uttar Pradesh,Agra,Agra,Pumpkin,Pumpkin,14/09/2022,1150,1300,1220,
Uttar Pradesh,Agra,Agra,Rice,III,14/09/2022,2880,2940,2910,
Uttar Pradesh,Agra,Agra,Tomato,Hybrid,14/09/2022,1700,2000,1880,
Uttar Pradesh,Agra,Agra,Wheat,Dara,14/09/2022,2320,2370,2340,
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,2000,2100,2050,
Uttar Pradesh,Agra,Fatehabad,Bhindi(Ladies Finger),Bhindi,14/09/2022,400,500,450,
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,14/09/2022,450,650,550,
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,14/09/2022,600,700,650,
Uttar Pradesh,Agra,Fatehabad,Cauliflower,Cauliflower,14/09/2022,2000,2100,2050,
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,14/09/2022,1000,1200,1050,
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),Green Ginger,14/09/2022,2000,2100,2050,
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,14/09/2022,1200,1350,1250,
Uttar Pradesh,Agra,Fatehabad,Mustard,Sarson(Black),14/09/2022,6000,6100,6050,
Uttar Pradesh,Agra,Fatehabad,Onion,Red,14/09/2022,1200,1350,1250,
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,14/09/2022,1000,1250,1050,
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,14/09/2022,400,500,450,
Uttar Pradesh,Agra,Fatehabad,Tomato,Deshi,14/09/2022,1400,1650,1450,
Uttar Pradesh,Agra,Fatehabad,Wheat,Dara,14/09/2022,2400,2500,2450,
Uttar Pradesh,Agra,Fatehpur Sikri,Apple,Delicious,14/09/2022,7250,7450,7350,
Uttar Pradesh,Agra,Fatehpur Sikri,Banana,Banana - Ripe,14/09/2022,2500,2650,2570,
Uttar Pradesh,Agra,Fatehpur Sikri,Barley (Jau),Dara,14/09/2022,2600,2800,2685,
Uttar Pradesh,Agra,Fatehpur Sikri,Green Chilli,Green Chilly,14/09/2022,2700,2860,2780,
Uttar Pradesh,Agra,Fatehpur Sikri,Gur(Jaggery),Red,14/09/2022,3500,3620,3560,
Uttar Pradesh,Agra,Fatehpur Sikri,Lemon,Lemon,14/09/2022,4400,4520,4460,
Uttar Pradesh,Agra,Fatehpur Sikri,Mousambi(Sweet Lime),Mousambi,14/09/2022,2650,2850,2740,
Uttar Pradesh,Agra,Fatehpur Sikri,Mustard,Sarson(Black),14/09/2022,6100,6250,6175,
Uttar Pradesh,Agra,Fatehpur Sikri,Onion,Red,14/09/2022,1250,1450,1340,
Uttar Pradesh,Agra,Fatehpur Sikri,Pomegranate,Pomogranate,14/09/2022,5750,5950,5850,
Uttar Pradesh,Agra,Fatehpur Sikri,Potato,Local,14/09/2022,1400,1700,1565,
Uttar Pradesh,Agra,Fatehpur Sikri,Rice,III,14/09/2022,2700,2900,2790,
Uttar Pradesh,Agra,Fatehpur Sikri,Tomato,Deshi,14/09/2022,1900,2100,1990,
Uttar Pradesh,Agra,Fatehpur Sikri,Wheat,Dara,14/09/2022,2300,2420,2365,
Uttar Pradesh,Agra,Jagnair,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,1800,1840,1820,
Uttar Pradesh,Agra,Jagnair,Bhindi(Ladies Finger),Bhindi,14/09/2022,1000,1200,1100,
Uttar Pradesh,Agra,Jagnair,Bottle gourd,Bottle Gourd,14/09/2022,900,1100,1000,
Uttar Pradesh,Agra,Jagnair,Brinjal,Brinjal,14/09/2022,1400,1500,1450,
Uttar Pradesh,Agra,Jagnair,Green Chilli,Green Chilly,14/09/2022,2800,3000,2900,
Uttar Pradesh,Agra,Jagnair,Mustard,Sarson(Black),14/09/2022,6000,6100,6050,
Uttar Pradesh,Agra,Jagnair,Onion,Red,14/09/2022,1400,1500,1450,
Uttar Pradesh,Agra,Jagnair,Potato,Desi,14/09/2022,1100,1200,1150,
Uttar Pradesh,Agra,Jagnair,Tomato,Deshi,14/09/2022,2500,2700,2600,
Uttar Pradesh,Agra,Khairagarh,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,1900,2000,1950,
Uttar Pradesh,Agra,Khairagarh,Banana,Banana - Ripe,14/09/2022,1300,1400,1350,
Uttar Pradesh,Agra,Khairagarh,Bhindi(Ladies Finger),Bhindi,14/09/2022,800,900,850,
Uttar Pradesh,Agra,Khairagarh,Bottle gourd,Bottle Gourd,14/09/2022,1000,1100,1050,
Uttar Pradesh,Agra,Khairagarh,Cabbage,Cabbage,14/09/2022,3500,3600,3550,
Uttar Pradesh,Agra,Khairagarh,Cauliflower,Cauliflower,14/09/2022,4000,4100,4050,
Uttar Pradesh,Agra,Khairagarh,Cucumbar(Kheera),Cucumbar,14/09/2022,1200,1300,1250,
Uttar Pradesh,Agra,Khairagarh,Green Chilli,Green Chilly,14/09/2022,3000,3100,3050,
Uttar Pradesh,Agra,Khairagarh,Lemon,Lemon,14/09/2022,3000,3100,3050,
Uttar Pradesh,Agra,Khairagarh,Mustard,Sarson(Black),14/09/2022,6000,6200,6100,
Uttar Pradesh,Agra,Khairagarh,Onion,Red,14/09/2022,1000,1100,1050,
Uttar Pradesh,Agra,Khairagarh,Potato,Desi,14/09/2022,1000,1100,1050,
Uttar Pradesh,Agra,Khairagarh,Tomato,Deshi,14/09/2022,2400,2500,2450,
Uttar Pradesh,Agra,Khairagarh,Wheat,Dara,14/09/2022,2100,2200,2150,
Uttar Pradesh,Agra,Samsabad,Garlic,Average,14/09/2022,3800,4200,4000,
Uttar Pradesh,Agra,Samsabad,Ginger(Green),Green Ginger,14/09/2022,1500,1700,1600,
Uttar Pradesh,Agra,Samsabad,Green Chilli,Green Chilly,14/09/2022,2400,2600,2500,
Uttar Pradesh,Agra,Samsabad,Lemon,Lemon,14/09/2022,3800,4200,4000,
Uttar Pradesh,Agra,Samsabad,Onion,Red,14/09/2022,1000,1200,1200,
Uttar Pradesh,Agra,Samsabad,Potato,Potato,14/09/2022,1000,1200,1000,
Uttar Pradesh,Agra,Samsabad,Tomato,Hybrid,14/09/2022,1400,1600,1500,
Uttar Pradesh,Aligarh,Aligarh,Apple,Delicious,14/09/2022,6800,6920,6850,
Uttar Pradesh,Aligarh,Aligarh,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),14/09/2022,6500,6610,6540,
Uttar Pradesh,Aligarh,Aligarh,Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,2000,2020,2010,
Uttar Pradesh,Aligarh,Aligarh,Banana,Banana - Ripe,14/09/2022,2600,2710,2650,
Uttar Pradesh,Aligarh,Aligarh,Barley (Jau),Dara,14/09/2022,2600,2650,2620,
Uttar Pradesh,Aligarh,Aligarh,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5500,5610,5550,
Uttar Pradesh,Aligarh,Aligarh,Bhindi(Ladies Finger),Bhindi,14/09/2022,1300,1420,1350,
Uttar Pradesh,Aligarh,Aligarh,Bottle gourd,Bottle Gourd,14/09/2022,1150,1230,1200,
Uttar Pradesh,Aligarh,Aligarh,Brinjal,Round,14/09/2022,1400,1520,1450,
Uttar Pradesh,Aligarh,Aligarh,Cabbage,Cabbage,14/09/2022,1700,1820,1750,
Uttar Pradesh,Aligarh,Aligarh,Cauliflower,Cauliflower,14/09/2022,3000,3100,3050,
Uttar Pradesh,Aligarh,Aligarh,Cucumbar(Kheera),Cucumbar,14/09/2022,1500,1650,1600,
Uttar Pradesh,Aligarh,Aligarh,Ghee,Ghee,14/09/2022,40000,41000,40450,
Uttar Pradesh,Aligarh,Aligarh,Ginger(Green),Green Ginger,14/09/2022,3200,3310,3250,
Uttar Pradesh,Aligarh,Aligarh,Green Chilli,Green Chilly,14/09/2022,2800,2910,2850,
Uttar Pradesh,Aligarh,Aligarh,Green Gram (Moong)(Whole),Local (Whole),14/09/2022,6300,6400,6340,
Uttar Pradesh,Aligarh,Aligarh,Guava,Guava,14/09/2022,1950,2040,2000,
Uttar Pradesh,Aligarh,Aligarh,Gur(Jaggery),Red,14/09/2022,3500,3610,3550,
Uttar Pradesh,Aligarh,Aligarh,Lemon,Lemon,14/09/2022,4450,4520,4500,
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),Masoor Gola,14/09/2022,7200,7310,7250,
Uttar Pradesh,Aligarh,Aligarh,Maize,Hybrid,14/09/2022,2200,2280,2240,
Uttar Pradesh,Aligarh,Aligarh,Mousambi(Sweet Lime),Mousambi,14/09/2022,2700,2810,2750,
Uttar Pradesh,Aligarh,Aligarh,Mustard,Sarson(Black),14/09/2022,6100,6210,6150,
Uttar Pradesh,Aligarh,Aligarh,Mustard Oil,Mustard Oil,14/09/2022,14400,14650,14550,
Uttar Pradesh,Aligarh,Aligarh,Onion,Red,14/09/2022,1300,1420,1360,
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan)(Basmati),Basmati 1509,14/09/2022,3550,3720,3650,
Uttar Pradesh,Aligarh,Aligarh,Papaya,Papaya,14/09/2022,2800,2910,2860,
Uttar Pradesh,Aligarh,Aligarh,Pomegranate,Pomogranate,14/09/2022,5800,5920,5850,
Uttar Pradesh,Aligarh,Aligarh,Potato,Desi,14/09/2022,1500,1610,1540,
Uttar Pradesh,Aligarh,Aligarh,Pumpkin,Pumpkin,14/09/2022,1250,1340,1280,
Uttar Pradesh,Aligarh,Aligarh,Raddish,Raddish,14/09/2022,1150,1250,1200,
Uttar Pradesh,Aligarh,Aligarh,Rice,III,14/09/2022,2550,2630,2600,
Uttar Pradesh,Aligarh,Aligarh,Tomato,Hybrid,14/09/2022,1800,2000,1900,
Uttar Pradesh,Aligarh,Aligarh,Wheat,Dara,14/09/2022,2320,2340,2330,
Uttar Pradesh,Aligarh,Atrauli,Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,1900,2000,1950,
Uttar Pradesh,Aligarh,Atrauli,Bottle gourd,Bottle Gourd,14/09/2022,650,750,700,
